Member_number,Date,productId,items,productName,price,Category,Revenue,order_id
1991,2014-12-23,50,1,bottled beer,1.8,Beverages,1.8,7806
4156,2014-04-03,96,2,hygiene articles,7.5,Household & Hygiene,15.0,1973
1215,2014-04-28,116,3,sauces,2.45,Pantry Staples,7.3500000000000005,2519
1612,2014-11-26,36,2,frozen meals,9.7,Frozen & Processed Food,19.4,7214
3495,2014-02-18,12,2,fruit/vegetable juice,2.1,Beverages,4.2,1043
3749,2014-04-29,25,2,canned beer,1.1,Beverages,2.2,2545
1514,2014-02-26,17,1,bottled water,0.5,Beverages,0.5,1215
2892,2014-11-20,38,3,soda,0.8,Beverages,2.4000000000000004,7096
4562,2014-05-26,84,2,female sanitary products,2.5,Personal Care,5.0,3144
2568,2014-11-21,59,2,hard cheese,4.5,Dairy,9.0,7118
2750,2014-01-11,115,2,waffles,2.5,Bakery & Sweets,5.0,223
4348,2014-02-11,80,1,salty snack,0.5,Snacks,0.5,889
4241,2014-09-22,47,1,popcorn,2.4,Bakery & Sweets,2.4,5811
2707,2014-10-30,70,2,margarine,3.5,Pantry Staples,7.0,6633
4441,2014-02-15,11,1,butter,3.2,Dairy,3.2,978
1646,2014-07-21,71,3,shopping bags,5.12,Household & Hygiene,15.36,4396
4427,2014-12-08,38,1,soda,0.8,Beverages,0.8,7475
3764,2014-05-26,35,2,sugar,1.2,Bakery & Sweets,2.4,3139
4680,2014-01-23,56,3,white wine,14.2,Beverages,42.599999999999994,493
2155,2014-08-17,138,1,candles,2.7,Household & Hygiene,2.7,5006
4510,2014-11-01,2,2,whole milk,1.8,Dairy,3.6,6691
3400,2014-07-10,17,3,bottled water,0.5,Beverages,1.5,4160
3975,2014-04-29,38,3,soda,0.8,Beverages,2.4000000000000004,2546
3775,2014-11-10,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,6884
4893,2014-02-10,76,1,sliced cheese,4.2,Dairy,4.2,876
1870,2014-12-07,20,3,brown bread,0.8,Bakery & Sweets,2.4000000000000004,7453
1384,2014-02-22,38,1,soda,0.8,Beverages,0.8,1120
4357,2014-09-07,2,2,whole milk,1.8,Dairy,3.6,5511
2035,2014-07-01,159,1,rice,11.1,Pantry Staples,11.1,3963
1715,2014-12-08,70,1,margarine,3.5,Pantry Staples,3.5,7467
4557,2014-07-14,114,2,napkins,21.8,Household & Hygiene,43.6,4263
4235,2014-09-18,38,1,soda,0.8,Beverages,0.8,5720
4041,2014-04-25,101,1,canned fish,2.1,Frozen & Processed Food,2.1,2476
3937,2014-10-08,64,2,UHT-milk,2.1,Dairy,4.2,6135
4577,2014-06-22,114,3,napkins,21.8,Household & Hygiene,65.4,3786
1561,2014-04-02,83,2,white bread,0.3,Bakery & Sweets,0.6,1926
4720,2014-01-10,14,3,chocolate,11.5,Bakery & Sweets,34.5,212
1863,2014-06-01,142,1,seasonal products,5.4,Specialty & Seasonal,5.4,3286
3862,2014-03-24,97,2,artif. sweetener,2.1,Pantry Staples,4.2,1746
1838,2014-08-05,25,3,canned beer,1.1,Beverages,3.3000000000000003,4736
4694,2014-03-21,44,1,newspapers,3.2,Specialty & Seasonal,3.2,1699
3468,2014-01-21,11,1,butter,3.2,Dairy,3.2,440
4872,2014-10-24,71,1,shopping bags,5.12,Household & Hygiene,5.12,6498
4626,2014-03-23,25,3,canned beer,1.1,Beverages,3.3000000000000003,1730
2278,2014-11-10,38,3,soda,0.8,Beverages,2.4000000000000004,6873
4758,2014-11-15,12,3,fruit/vegetable juice,2.1,Beverages,6.300000000000001,7008
3003,2014-05-08,2,1,whole milk,1.8,Dairy,1.8,2734
4683,2014-09-26,31,3,curd cheese,9.2,Dairy,27.599999999999998,5894
1229,2014-07-26,123,2,mustard,5.2,Pantry Staples,10.4,4502
2927,2014-12-11,156,3,jam,5.22,Bakery & Sweets,15.66,7536
3341,2014-10-06,20,3,brown bread,0.8,Bakery & Sweets,2.4000000000000004,6089
2215,2014-02-02,45,1,curd,9.8,Dairy,9.8,702
1711,2014-05-09,44,2,newspapers,3.2,Specialty & Seasonal,6.4,2756
3491,2014-06-21,39,2,detergent,5.5,Household & Hygiene,11.0,3751
3505,2014-03-18,135,2,meat spreads,7.8,Fresh Food,15.6,1630
4669,2014-03-14,2,3,whole milk,1.8,Dairy,5.4,1561
2557,2014-01-29,17,1,bottled water,0.5,Beverages,0.5,603
4283,2014-04-04,65,3,candy,3.6,Bakery & Sweets,10.8,2004
4679,2014-09-18,74,1,whipped/sour cream,5.5,Dairy,5.5,5723
2651,2014-01-08,136,2,dishes,6.8,Specialty & Seasonal,13.6,166
4071,2014-06-26,71,3,shopping bags,5.12,Household & Hygiene,15.36,3879
2587,2014-12-11,12,1,fruit/vegetable juice,2.1,Beverages,2.1,7535
4091,2014-06-30,135,3,meat spreads,7.8,Fresh Food,23.4,3954
3002,2014-12-12,96,1,hygiene articles,7.5,Household & Hygiene,7.5,7569
2035,2014-08-10,83,2,white bread,0.3,Bakery & Sweets,0.6,4835
2772,2014-08-05,36,3,frozen meals,9.7,Frozen & Processed Food,29.099999999999998,4739
3431,2014-07-31,101,2,canned fish,2.1,Frozen & Processed Food,4.2,4633
2166,2014-07-14,101,3,canned fish,2.1,Frozen & Processed Food,6.300000000000001,4250
4688,2014-07-07,12,3,fruit/vegetable juice,2.1,Beverages,6.300000000000001,4103
1585,2014-10-16,12,1,fruit/vegetable juice,2.1,Beverages,2.1,6308
1308,2014-08-21,56,1,white wine,14.2,Beverages,14.2,5087
4190,2014-09-30,69,1,domestic eggs,1.25,Fresh Food,1.25,5977
3611,2014-09-21,154,2,cake bar,2.4,Bakery & Sweets,4.8,5783
3933,2014-12-02,59,2,hard cheese,4.5,Dairy,9.0,7358
3877,2014-02-06,38,3,soda,0.8,Beverages,2.4000000000000004,800
4787,2014-08-27,12,1,fruit/vegetable juice,2.1,Beverages,2.1,5231
2063,2014-06-02,111,2,brandy,15.8,Beverages,31.6,3304
1940,2014-02-09,18,3,yogurt,2.2,Dairy,6.6000000000000005,845
2993,2014-08-16,100,2,chewing gum,0.5,Specialty & Seasonal,1.0,4981
2316,2014-02-18,71,3,shopping bags,5.12,Household & Hygiene,15.36,1037
2175,2014-08-16,137,1,male cosmetics,10.6,Personal Care,10.6,4977
4445,2014-05-23,158,3,flower (seeds),6.8,Household & Hygiene,20.4,3067
3812,2014-04-04,134,3,cereals,4.5,Snacks,13.5,1998
4577,2014-05-29,36,1,frozen meals,9.7,Frozen & Processed Food,9.7,3219
3248,2014-08-13,4,1,other vegetables,0.8,Fresh Food,0.8,4912
4821,2014-12-12,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,7573
2835,2014-01-28,69,2,domestic eggs,1.25,Fresh Food,2.5,581
1998,2014-02-10,138,1,candles,2.7,Household & Hygiene,2.7,865
3080,2014-02-15,18,3,yogurt,2.2,Dairy,6.6000000000000005,970
3864,2014-12-26,119,1,long life bakery product,9.9,Bakery & Sweets,9.9,7899
1410,2014-07-06,132,1,kitchen towels,4.83,Household & Hygiene,4.83,4053
4037,2014-12-26,58,2,ice cream,1.8,Frozen & Processed Food,3.6,7901
1696,2014-06-17,60,1,cream cheese,6.3,Dairy,6.3,3660
3678,2014-07-07,46,3,pasta,3.1,Pantry Staples,9.3,4094
2644,2014-05-05,28,3,misc. beverages,1.2,Beverages,3.5999999999999996,2671
1786,2014-04-23,15,1,specialty bar,5.2,Bakery & Sweets,5.2,2408
2357,2014-11-27,12,1,fruit/vegetable juice,2.1,Beverages,2.1,7246
4478,2014-06-20,131,2,roll products,8.6,Specialty & Seasonal,17.2,3734
4294,2014-12-17,16,2,butter milk,6.1,Dairy,12.2,7692
1908,2014-01-23,116,2,sauces,2.45,Pantry Staples,4.9,472
4800,2014-03-11,119,3,long life bakery product,9.9,Bakery & Sweets,29.700000000000003,1505
4265,2014-03-08,17,2,bottled water,0.5,Beverages,1.0,1452
4735,2014-05-23,76,3,sliced cheese,4.2,Dairy,12.600000000000001,3069
1290,2014-02-18,159,2,rice,11.1,Pantry Staples,22.2,1030
3633,2014-06-13,38,3,soda,0.8,Beverages,2.4000000000000004,3577
4992,2014-02-24,70,1,margarine,3.5,Pantry Staples,3.5,1190
1069,2014-12-18,72,3,salt,0.7,Pantry Staples,2.0999999999999996,7698
1563,2014-04-27,119,1,long life bakery product,9.9,Bakery & Sweets,9.9,2497
4146,2014-04-11,22,3,root vegetables,1.8,Fresh Food,5.4,2133
4745,2014-08-20,128,3,soft cheese,7.2,Dairy,21.6,5082
2138,2014-04-01,142,1,seasonal products,5.4,Specialty & Seasonal,5.4,1902
3207,2014-04-24,18,3,yogurt,2.2,Dairy,6.6000000000000005,2447
2672,2014-05-22,38,3,soda,0.8,Beverages,2.4000000000000004,3039
1087,2014-06-19,53,2,specialty chocolate,18.8,Bakery & Sweets,37.6,3690
2259,2014-06-01,41,1,processed cheese,6.4,Dairy,6.4,3289
2597,2014-02-04,12,1,fruit/vegetable juice,2.1,Beverages,2.1,753
2713,2014-09-28,119,2,long life bakery product,9.9,Bakery & Sweets,19.8,5931
3389,2014-06-30,14,2,chocolate,11.5,Bakery & Sweets,23.0,3947
4853,2014-07-23,14,1,chocolate,11.5,Bakery & Sweets,11.5,4467
4788,2014-07-28,2,1,whole milk,1.8,Dairy,1.8,4571
2957,2014-02-26,12,1,fruit/vegetable juice,2.1,Beverages,2.1,1228
4134,2014-09-30,2,2,whole milk,1.8,Dairy,3.6,5976
3773,2014-09-11,95,2,frozen fish,5.8,Frozen & Processed Food,11.6,5593
4309,2014-04-13,115,3,waffles,2.5,Bakery & Sweets,7.5,2188
4959,2014-10-18,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,6368
1895,2014-02-13,122,3,soups,4.5,Frozen & Processed Food,13.5,919
1824,2014-03-28,14,3,chocolate,11.5,Bakery & Sweets,34.5,1820
4504,2014-03-02,142,2,seasonal products,5.4,Specialty & Seasonal,10.8,1330
4109,2014-04-23,70,2,margarine,3.5,Pantry Staples,7.0,2422
3549,2014-03-14,18,2,yogurt,2.2,Dairy,4.4,1555
1293,2014-08-16,25,2,canned beer,1.1,Beverages,2.2,4972
2006,2014-10-26,6,1,pot plants,3.5,Household & Hygiene,3.5,6523
2918,2014-05-27,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,3153
4250,2014-10-25,71,3,shopping bags,5.12,Household & Hygiene,15.36,6516
1146,2014-01-30,45,3,curd,9.8,Dairy,29.400000000000002,610
1173,2014-08-07,15,1,specialty bar,5.2,Bakery & Sweets,5.2,4771
4324,2014-10-29,16,1,butter milk,6.1,Dairy,6.1,6617
3397,2014-10-28,74,2,whipped/sour cream,5.5,Dairy,11.0,6587
4990,2014-04-15,60,1,cream cheese,6.3,Dairy,6.3,2240
2548,2014-05-28,115,2,waffles,2.5,Bakery & Sweets,5.0,3179
4433,2014-10-31,17,2,bottled water,0.5,Beverages,1.0,6673
2912,2014-11-08,44,1,newspapers,3.2,Specialty & Seasonal,3.2,6838
3661,2014-03-04,24,1,pastry,3.1,Bakery & Sweets,3.1,1380
3402,2014-01-08,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,170
4650,2014-05-28,24,1,pastry,3.1,Bakery & Sweets,3.1,3187
4890,2014-11-08,12,1,fruit/vegetable juice,2.1,Beverages,2.1,6848
1748,2014-08-14,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,4934
4606,2014-05-30,119,3,long life bakery product,9.9,Bakery & Sweets,29.700000000000003,3249
3079,2014-04-13,123,2,mustard,5.2,Pantry Staples,10.4,2182
3903,2014-04-07,78,3,baking powder,1.8,Pantry Staples,5.4,2064
4221,2014-05-04,77,1,dish cleaner,2.5,Household & Hygiene,2.5,2659
1066,2014-06-12,73,1,oil,3.4,Pantry Staples,3.4,3539
4762,2014-03-28,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,1836
4955,2014-12-10,41,2,processed cheese,6.4,Dairy,12.8,7525
1416,2014-08-15,60,3,cream cheese,6.3,Dairy,18.9,4957
4761,2014-05-23,95,3,frozen fish,5.8,Frozen & Processed Food,17.4,3070
3956,2014-08-07,70,2,margarine,3.5,Pantry Staples,7.0,4787
4125,2014-09-21,24,3,pastry,3.1,Bakery & Sweets,9.3,5790
3470,2014-11-22,158,2,flower (seeds),6.8,Household & Hygiene,13.6,7147
1899,2014-12-09,51,2,dessert,1.15,Bakery & Sweets,2.3,7485
2241,2014-01-22,11,3,butter,3.2,Dairy,9.600000000000001,450
2449,2014-08-07,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,4775
3618,2014-07-22,20,2,brown bread,0.8,Bakery & Sweets,1.6,4439
1510,2014-12-24,69,3,domestic eggs,1.25,Fresh Food,3.75,7833
2804,2014-03-21,12,2,fruit/vegetable juice,2.1,Beverages,4.2,1686
3769,2014-02-16,62,3,pickled vegetables,2.7,Fresh Food,8.100000000000001,995
4435,2014-12-06,80,3,salty snack,0.5,Snacks,1.5,7445
1641,2014-08-11,50,3,bottled beer,1.8,Beverages,5.4,4861
1798,2014-12-15,24,3,pastry,3.1,Bakery & Sweets,9.3,7629
4623,2014-01-09,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,198
2496,2014-06-24,38,1,soda,0.8,Beverages,0.8,3819
4112,2014-10-14,74,1,whipped/sour cream,5.5,Dairy,5.5,6285
1617,2014-02-07,116,3,sauces,2.45,Pantry Staples,7.3500000000000005,807
2849,2014-08-28,17,3,bottled water,0.5,Beverages,1.5,5253
2426,2014-08-19,17,3,bottled water,0.5,Beverages,1.5,5053
1895,2014-11-23,128,2,soft cheese,7.2,Dairy,14.4,7165
2118,2014-01-16,16,1,butter milk,6.1,Dairy,6.1,321
4590,2014-08-19,65,2,candy,3.6,Bakery & Sweets,7.2,5063
1851,2014-08-11,34,1,flour,2.1,Pantry Staples,2.1,4864
1186,2014-04-17,38,1,soda,0.8,Beverages,0.8,2267
2656,2014-10-19,6,3,pot plants,3.5,Household & Hygiene,10.5,6376
3563,2014-08-14,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,4943
3989,2014-04-26,164,2,ready soups,3.9,Frozen & Processed Food,7.8,2491
1393,2014-08-26,24,2,pastry,3.1,Bakery & Sweets,6.2,5193
1706,2014-04-02,18,3,yogurt,2.2,Dairy,6.6000000000000005,1927
2111,2014-11-12,71,3,shopping bags,5.12,Household & Hygiene,15.36,6923
3593,2014-04-06,14,1,chocolate,11.5,Bakery & Sweets,11.5,2041
4255,2014-09-29,18,1,yogurt,2.2,Dairy,2.2,5953
4089,2014-03-18,51,3,dessert,1.15,Bakery & Sweets,3.4499999999999997,1637
3861,2014-02-12,74,1,whipped/sour cream,5.5,Dairy,5.5,905
1358,2014-10-16,74,2,whipped/sour cream,5.5,Dairy,11.0,6307
3016,2014-04-21,74,1,whipped/sour cream,5.5,Dairy,5.5,2371
4563,2014-01-28,95,3,frozen fish,5.8,Frozen & Processed Food,17.4,590
1074,2014-01-29,39,1,detergent,5.5,Household & Hygiene,5.5,594
4933,2014-02-01,59,3,hard cheese,4.5,Dairy,13.5,693
4096,2014-05-23,46,1,pasta,3.1,Pantry Staples,3.1,3064
2087,2014-06-29,2,2,whole milk,1.8,Dairy,3.6,3928
2766,2014-05-27,138,2,candles,2.7,Household & Hygiene,5.4,3151
2236,2014-04-22,71,3,shopping bags,5.12,Household & Hygiene,15.36,2385
1651,2014-02-04,96,3,hygiene articles,7.5,Household & Hygiene,22.5,746
2423,2014-02-12,131,3,roll products,8.6,Specialty & Seasonal,25.799999999999997,899
2420,2014-07-17,38,1,soda,0.8,Beverages,0.8,4312
4145,2014-02-13,65,1,candy,3.6,Bakery & Sweets,3.6,932
2616,2014-04-09,38,1,soda,0.8,Beverages,0.8,2100
4323,2014-09-20,39,2,detergent,5.5,Household & Hygiene,11.0,5761
1792,2014-11-24,75,3,frozen vegetables,2.5,Frozen & Processed Food,7.5,7181
2977,2014-11-26,41,1,processed cheese,6.4,Dairy,6.4,7225
4375,2014-01-31,11,2,butter,3.2,Dairy,6.4,658
2232,2014-02-03,17,3,bottled water,0.5,Beverages,1.5,723
2905,2014-01-17,115,2,waffles,2.5,Bakery & Sweets,5.0,347
1912,2014-03-19,6,3,pot plants,3.5,Household & Hygiene,10.5,1644
4665,2014-11-05,71,1,shopping bags,5.12,Household & Hygiene,5.12,6780
3325,2014-04-24,64,2,UHT-milk,2.1,Dairy,4.2,2448
2153,2014-02-14,38,2,soda,0.8,Beverages,1.6,942
1798,2014-06-16,125,2,instant coffee,4.9,Frozen & Processed Food,9.8,3636
3934,2014-03-27,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,1806
4484,2014-06-06,74,3,whipped/sour cream,5.5,Dairy,16.5,3415
2713,2014-05-08,146,2,ketchup,1.25,Pantry Staples,2.5,2731
1533,2014-02-10,124,3,specialty fat,4.5,Pantry Staples,13.5,861
1529,2014-03-01,167,2,preservation products,6.75,Household & Hygiene,13.5,1290
1905,2014-08-25,100,1,chewing gum,0.5,Specialty & Seasonal,0.5,5173
3361,2014-12-19,16,2,butter milk,6.1,Dairy,12.2,7740
2195,2014-09-19,4,2,other vegetables,0.8,Fresh Food,1.6,5730
3221,2014-03-17,12,3,fruit/vegetable juice,2.1,Beverages,6.300000000000001,1615
3667,2014-09-15,65,3,candy,3.6,Bakery & Sweets,10.8,5667
2129,2014-02-19,73,3,oil,3.4,Pantry Staples,10.2,1058
1233,2014-06-09,74,1,whipped/sour cream,5.5,Dairy,5.5,3472
2675,2014-09-01,64,1,UHT-milk,2.1,Dairy,2.1,5338
2701,2014-06-17,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,3663
1788,2014-07-09,119,3,long life bakery product,9.9,Bakery & Sweets,29.700000000000003,4131
2876,2014-12-20,2,2,whole milk,1.8,Dairy,3.6,7760
4465,2014-12-29,66,2,onions,1.3,Fresh Food,2.6,7958
4330,2014-12-07,123,2,mustard,5.2,Pantry Staples,10.4,7460
2459,2014-03-01,45,3,curd,9.8,Dairy,29.400000000000002,1293
1739,2014-09-11,24,3,pastry,3.1,Bakery & Sweets,9.3,5582
2524,2014-04-07,14,1,chocolate,11.5,Bakery & Sweets,11.5,2054
2273,2014-11-25,2,3,whole milk,1.8,Dairy,5.4,7198
4557,2014-08-12,117,2,rum,5.2,Beverages,10.4,4902
2505,2014-02-02,12,1,fruit/vegetable juice,2.1,Beverages,2.1,704
3882,2014-08-01,59,1,hard cheese,4.5,Dairy,4.5,4652
3308,2014-09-12,38,3,soda,0.8,Beverages,2.4000000000000004,5609
2605,2014-08-30,146,1,ketchup,1.25,Pantry Staples,1.25,5298
4180,2014-04-21,83,1,white bread,0.3,Bakery & Sweets,0.3,2375
3551,2014-10-14,22,3,root vegetables,1.8,Fresh Food,5.4,6278
4406,2014-02-02,4,1,other vegetables,0.8,Fresh Food,0.8,710
4962,2014-10-04,54,2,condensed milk,3.5,Dairy,7.0,6058
4799,2014-04-17,121,3,sweet spreads,5.4,Bakery & Sweets,16.200000000000003,2293
1862,2014-10-23,38,2,soda,0.8,Beverages,1.6,6466
2043,2014-02-01,115,2,waffles,2.5,Bakery & Sweets,5.0,673
4440,2014-07-10,74,2,whipped/sour cream,5.5,Dairy,11.0,4168
3139,2014-07-07,6,2,pot plants,3.5,Household & Hygiene,7.0,4092
4344,2014-10-30,152,1,softener,11.8,Household & Hygiene,11.8,6645
1616,2014-12-06,2,1,whole milk,1.8,Dairy,1.8,7425
3374,2014-07-29,17,3,bottled water,0.5,Beverages,1.5,4583
1881,2014-07-15,74,3,whipped/sour cream,5.5,Dairy,16.5,4275
4372,2014-01-30,24,2,pastry,3.1,Bakery & Sweets,6.2,632
4036,2014-01-22,104,2,cat food,11.2,Pet Care,22.4,459
2325,2014-10-22,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,6437
1951,2014-07-27,114,3,napkins,21.8,Household & Hygiene,65.4,4533
1862,2014-10-27,69,3,domestic eggs,1.25,Fresh Food,3.75,6550
1877,2014-06-16,74,3,whipped/sour cream,5.5,Dairy,16.5,3637
3236,2014-04-17,20,2,brown bread,0.8,Bakery & Sweets,1.6,2280
2068,2014-06-02,18,3,yogurt,2.2,Dairy,6.6000000000000005,3305
1388,2014-05-08,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,2727
4014,2014-05-27,18,2,yogurt,2.2,Dairy,4.4,3163
1719,2014-08-08,20,1,brown bread,0.8,Bakery & Sweets,0.8,4795
4167,2014-10-28,24,3,pastry,3.1,Bakery & Sweets,9.3,6589
3099,2014-09-04,115,1,waffles,2.5,Bakery & Sweets,2.5,5423
1998,2014-02-03,75,3,frozen vegetables,2.5,Frozen & Processed Food,7.5,719
3630,2014-07-27,60,1,cream cheese,6.3,Dairy,6.3,4539
1365,2014-02-01,75,2,frozen vegetables,2.5,Frozen & Processed Food,5.0,668
2878,2014-11-04,74,1,whipped/sour cream,5.5,Dairy,5.5,6737
3158,2014-02-14,70,2,margarine,3.5,Pantry Staples,7.0,950
3842,2014-10-13,6,1,pot plants,3.5,Household & Hygiene,3.5,6260
2738,2014-10-31,66,1,onions,1.3,Fresh Food,1.3,6658
4595,2014-06-11,83,2,white bread,0.3,Bakery & Sweets,0.6,3537
1979,2014-12-16,80,2,salty snack,0.5,Snacks,1.0,7651
3411,2014-12-03,2,3,whole milk,1.8,Dairy,5.4,7379
4703,2014-10-20,38,2,soda,0.8,Beverages,1.6,6410
1615,2014-11-30,83,2,white bread,0.3,Bakery & Sweets,0.6,7306
1710,2014-03-08,53,3,specialty chocolate,18.8,Bakery & Sweets,56.400000000000006,1439
2699,2014-07-18,11,2,butter,3.2,Dairy,6.4,4336
1859,2014-02-04,22,2,root vegetables,1.8,Fresh Food,3.6,748
1997,2014-10-30,71,1,shopping bags,5.12,Household & Hygiene,5.12,6625
4852,2014-01-09,17,3,bottled water,0.5,Beverages,1.5,199
4893,2014-07-22,49,3,beverages,1.1,Beverages,3.3000000000000003,4443
4985,2014-03-12,71,1,shopping bags,5.12,Household & Hygiene,5.12,1526
4428,2014-08-16,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,4995
1979,2014-05-09,83,1,white bread,0.3,Bakery & Sweets,0.3,2758
2847,2014-01-04,122,2,soups,4.5,Frozen & Processed Food,9.0,73
3879,2014-01-10,45,3,curd,9.8,Dairy,29.400000000000002,209
4735,2014-03-30,17,2,bottled water,0.5,Beverages,1.0,1875
2038,2014-10-14,116,3,sauces,2.45,Pantry Staples,7.3500000000000005,6269
2132,2014-12-19,74,2,whipped/sour cream,5.5,Dairy,11.0,7732
3560,2014-05-27,98,3,light bulbs,5.7,Household & Hygiene,17.1,3159
1354,2014-10-18,38,3,soda,0.8,Beverages,2.4000000000000004,6345
4230,2014-05-28,24,2,pastry,3.1,Bakery & Sweets,6.2,3184
4582,2014-03-02,53,1,specialty chocolate,18.8,Bakery & Sweets,18.8,1331
4660,2014-10-16,38,3,soda,0.8,Beverages,2.4000000000000004,6320
2255,2014-04-21,51,1,dessert,1.15,Bakery & Sweets,1.15,2364
4862,2014-04-26,2,1,whole milk,1.8,Dairy,1.8,2496
1605,2014-03-02,38,1,soda,0.8,Beverages,0.8,1315
1403,2014-01-11,85,1,cling film/bags,2.2,Household & Hygiene,2.2,215
1192,2014-12-27,20,1,brown bread,0.8,Bakery & Sweets,0.8,7908
1617,2014-07-20,35,1,sugar,1.2,Bakery & Sweets,1.2,4368
2806,2014-01-19,74,3,whipped/sour cream,5.5,Dairy,16.5,389
2749,2014-11-20,24,1,pastry,3.1,Bakery & Sweets,3.1,7094
4840,2014-11-22,74,3,whipped/sour cream,5.5,Dairy,16.5,7160
1381,2014-05-07,24,3,pastry,3.1,Bakery & Sweets,9.3,2702
1932,2014-06-19,12,3,fruit/vegetable juice,2.1,Beverages,6.300000000000001,3695
4124,2014-11-25,103,2,semi-finished bread,1.1,Frozen & Processed Food,2.2,7206
1412,2014-08-21,165,1,make up remover,3.4,Personal Care,3.4,5088
1841,2014-12-16,128,2,soft cheese,7.2,Dairy,14.4,7649
1736,2014-07-15,11,1,butter,3.2,Dairy,3.2,4272
1798,2014-06-22,2,2,whole milk,1.8,Dairy,3.6,3766
1004,2014-05-01,77,3,dish cleaner,2.5,Household & Hygiene,7.5,2574
1582,2014-06-10,71,2,shopping bags,5.12,Household & Hygiene,10.24,3496
3664,2014-02-13,24,3,pastry,3.1,Bakery & Sweets,9.3,929
2225,2014-09-29,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,5944
3175,2014-04-29,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,2543
1891,2014-01-05,96,1,hygiene articles,7.5,Household & Hygiene,7.5,85
4306,2014-05-17,83,2,white bread,0.3,Bakery & Sweets,0.6,2938
1545,2014-04-01,20,2,brown bread,0.8,Bakery & Sweets,1.6,1898
1741,2014-12-05,53,1,specialty chocolate,18.8,Bakery & Sweets,18.8,7411
3289,2014-09-27,14,2,chocolate,11.5,Bakery & Sweets,23.0,5908
2139,2014-07-03,100,2,chewing gum,0.5,Specialty & Seasonal,1.0,4005
4362,2014-06-14,74,1,whipped/sour cream,5.5,Dairy,5.5,3610
4371,2014-05-24,75,3,frozen vegetables,2.5,Frozen & Processed Food,7.5,3089
4206,2014-09-09,73,1,oil,3.4,Pantry Staples,3.4,5551
3185,2014-02-21,44,1,newspapers,3.2,Specialty & Seasonal,3.2,1106
2440,2014-06-26,156,2,jam,5.22,Bakery & Sweets,10.44,3865
3827,2014-08-09,28,1,misc. beverages,1.2,Beverages,1.2,4823
1949,2014-04-13,104,1,cat food,11.2,Pet Care,11.2,2170
3410,2014-01-20,71,2,shopping bags,5.12,Household & Hygiene,10.24,412
3530,2014-01-24,114,2,napkins,21.8,Household & Hygiene,43.6,506
4696,2014-10-03,73,3,oil,3.4,Pantry Staples,10.2,6038
2963,2014-03-01,62,1,pickled vegetables,2.7,Fresh Food,2.7,1297
2396,2014-08-21,35,3,sugar,1.2,Bakery & Sweets,3.5999999999999996,5100
1913,2014-02-25,104,3,cat food,11.2,Pet Care,33.599999999999994,1194
4657,2014-12-27,50,3,bottled beer,1.8,Beverages,5.4,7922
2641,2014-04-01,20,3,brown bread,0.8,Bakery & Sweets,2.4000000000000004,1907
2615,2014-01-19,75,1,frozen vegetables,2.5,Frozen & Processed Food,2.5,388
4681,2014-10-31,71,1,shopping bags,5.12,Household & Hygiene,5.12,6676
1169,2014-12-15,154,1,cake bar,2.4,Bakery & Sweets,2.4,7625
4769,2014-07-10,38,3,soda,0.8,Beverages,2.4000000000000004,4169
2010,2014-05-17,71,2,shopping bags,5.12,Household & Hygiene,10.24,2925
1384,2014-06-28,115,1,waffles,2.5,Bakery & Sweets,2.5,3909
2788,2014-08-10,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,4840
4628,2014-02-11,108,3,zwieback,12.3,Snacks,36.900000000000006,891
3838,2014-12-21,98,3,light bulbs,5.7,Household & Hygiene,17.1,7777
2965,2014-06-07,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,3437
1903,2014-02-17,121,3,sweet spreads,5.4,Bakery & Sweets,16.200000000000003,1009
4722,2014-01-07,96,3,hygiene articles,7.5,Household & Hygiene,22.5,155
4209,2014-07-29,63,1,liquor (appetizer),11.2,Beverages,11.2,4588
1422,2014-05-13,12,2,fruit/vegetable juice,2.1,Beverages,4.2,2837
2995,2014-03-19,53,1,specialty chocolate,18.8,Bakery & Sweets,18.8,1648
1094,2014-08-18,44,1,newspapers,3.2,Specialty & Seasonal,3.2,5026
3827,2014-06-24,25,3,canned beer,1.1,Beverages,3.3000000000000003,3823
3846,2014-09-01,99,1,canned vegetables,5.7,Frozen & Processed Food,5.7,5346
3259,2014-02-01,38,2,soda,0.8,Beverages,1.6,680
